event_file,eeg_file,total_votes_received,fraction_of_yes,Split
0000281_34944,0000281,1,1.0,test
0000281_35072,0000281,1,1.0,test
0000281_35200,0000281,1,1.0,test
0000281_35328,0000281,1,1.0,test
0000281_35456,0000281,1,0.0,test
0000281_35968,0000281,1,1.0,test
0000281_36096,0000281,1,1.0,test
0000281_36224,0000281,1,1.0,test
0000281_36352,0000281,1,1.0,test
0000281_36480,0000281,1,1.0,test
0000281_36608,0000281,1,1.0,test
0000281_36736,0000281,1,1.0,test
0000281_36864,0000281,1,1.0,test
0000281_36992,0000281,1,1.0,test
0000281_37120,0000281,1,1.0,test
0000281_37248,0000281,1,1.0,test
0000281_37376,0000281,1,1.0,test
0000281_37504,0000281,1,1.0,test
0000281_37632,0000281,1,1.0,test
0000281_37760,0000281,1,1.0,test
0000281_37888,0000281,1,1.0,test
0000281_38016,0000281,1,1.0,test
0000281_38144,0000281,1,1.0,test
0000281_38272,0000281,1,1.0,test
0000281_38400,0000281,1,1.0,test
0000281_38528,0000281,1,1.0,test
0000281_38656,0000281,1,1.0,test
0000281_38784,0000281,1,1.0,test
0000281_38912,0000281,1,1.0,test
0000281_39040,0000281,1,1.0,test
0000281_39168,0000281,1,1.0,test
0000281_39296,0000281,1,1.0,test
0000281_39424,0000281,1,1.0,test
0000281_39552,0000281,1,1.0,test
0000281_39936,0000281,1,1.0,test
0000281_40064,0000281,1,1.0,test
0000281_40192,0000281,1,1.0,test
0000281_40320,0000281,1,1.0,test
0000281_40448,0000281,1,1.0,test
0000281_40576,0000281,1,1.0,test
0000281_40704,0000281,1,1.0,test
0000281_40832,0000281,1,1.0,test
0000281_40960,0000281,1,1.0,test
0000281_41088,0000281,1,1.0,test
0000281_41216,0000281,1,1.0,test
0000281_41344,0000281,1,1.0,test
0000281_41472,0000281,1,1.0,test
0000281_41600,0000281,1,1.0,test
0000281_41728,0000281,1,1.0,test
0000281_41856,0000281,1,1.0,test
0000281_41984,0000281,1,1.0,test
0000281_42112,0000281,1,1.0,test
0000281_42240,0000281,1,1.0,test
0000281_42368,0000281,1,1.0,test
0000281_42496,0000281,1,1.0,test
0000281_42624,0000281,1,1.0,test
0000281_42752,0000281,1,1.0,test
0000281_42880,0000281,1,1.0,test
0000281_43008,0000281,1,1.0,test
0000281_43520,0000281,1,1.0,test
0000281_43648,0000281,1,1.0,test
0000281_43776,0000281,1,1.0,test
0000281_43904,0000281,1,1.0,test
0000281_44032,0000281,1,1.0,test
0000281_44160,0000281,1,1.0,test
0000281_44288,0000281,1,1.0,test
0000281_44416,0000281,1,1.0,test
0000281_44544,0000281,1,1.0,test
0000281_44672,0000281,1,1.0,test
0000281_44800,0000281,1,1.0,test
0000281_44928,0000281,1,1.0,test
0000281_45056,0000281,1,1.0,test
0000281_45184,0000281,1,1.0,test
0000281_45312,0000281,1,1.0,test
0000281_45440,0000281,1,1.0,test
0000281_45568,0000281,1,1.0,test
0000281_45824,0000281,1,0.0,test
0000281_46080,0000281,1,1.0,test
0000281_46208,0000281,1,1.0,test
0000281_46336,0000281,1,1.0,test
0000281_46464,0000281,1,1.0,test
0000281_46592,0000281,1,1.0,test
0000281_46720,0000281,1,1.0,test
0000281_46848,0000281,1,1.0,test
0000281_46976,0000281,1,1.0,test
0000281_47104,0000281,1,1.0,test
0000281_47232,0000281,1,1.0,test
0000281_47360,0000281,1,1.0,test
0000281_47488,0000281,1,1.0,test
0000281_47616,0000281,1,1.0,test
0000281_47744,0000281,1,1.0,test
0000281_47872,0000281,1,1.0,test
0000281_48000,0000281,1,1.0,test
0000281_48128,0000281,1,1.0,test
0000281_48256,0000281,1,1.0,test
0000281_48384,0000281,1,1.0,test
0000281_48512,0000281,1,1.0,test
0000281_48640,0000281,1,1.0,test
0000281_48768,0000281,1,1.0,test
0000281_48896,0000281,1,1.0,test
0000281_49024,0000281,1,1.0,test
0000281_49152,0000281,1,1.0,test
0000281_49280,0000281,1,1.0,test
0000281_49408,0000281,1,1.0,test
0000281_49536,0000281,1,1.0,test
0000281_49664,0000281,1,1.0,test
0000281_49792,0000281,1,1.0,test
0000281_49920,0000281,1,1.0,test
0000281_50048,0000281,1,1.0,test
0000281_50176,0000281,1,1.0,test
0000281_50304,0000281,1,1.0,test
0000281_50432,0000281,1,1.0,test
0000281_50560,0000281,1,1.0,test
0000281_50688,0000281,1,1.0,test
0000281_50816,0000281,1,1.0,test
0000281_50944,0000281,1,1.0,test
0000281_51328,0000281,1,1.0,test
0000281_51456,0000281,1,1.0,test
0000281_51584,0000281,1,1.0,test
0000281_51712,0000281,1,1.0,test
0000281_51840,0000281,1,1.0,test
0000281_51968,0000281,1,1.0,test
0000281_52096,0000281,1,1.0,test
0000281_52224,0000281,1,1.0,test
0000281_52480,0000281,1,1.0,test
0000281_52608,0000281,1,1.0,test
0000281_52736,0000281,1,1.0,test
0000281_52864,0000281,1,1.0,test
0000281_52992,0000281,1,1.0,test
0000281_53120,0000281,1,1.0,test
0000281_53248,0000281,1,1.0,test
0000281_53376,0000281,1,1.0,test
0000281_53504,0000281,1,1.0,test
0000281_53632,0000281,1,1.0,test
0000281_53760,0000281,1,1.0,test
0000281_53888,0000281,1,1.0,test
0000281_54016,0000281,1,1.0,test
0000281_54144,0000281,1,1.0,test
0000281_54272,0000281,1,1.0,test
0000281_54400,0000281,1,1.0,test
0000281_54528,0000281,1,1.0,test
0000281_54656,0000281,1,1.0,test
0000281_54784,0000281,1,1.0,test
0000281_54912,0000281,1,1.0,test
0000281_55296,0000281,1,1.0,test
0000281_55424,0000281,1,1.0,test
0000281_55552,0000281,1,1.0,test
0000281_55680,0000281,1,1.0,test
0000281_55808,0000281,1,1.0,test
0000281_55936,0000281,1,1.0,test
0000281_56064,0000281,1,1.0,test
0000281_56192,0000281,1,1.0,test
0000281_56320,0000281,1,1.0,test
0000281_56448,0000281,1,1.0,test
0000281_56576,0000281,1,1.0,test
0000281_56704,0000281,1,1.0,test
0000281_56832,0000281,1,1.0,test
0000281_56960,0000281,1,1.0,test
0000281_57088,0000281,1,1.0,test
0000281_57216,0000281,1,1.0,test
0000281_57344,0000281,1,1.0,test
0000281_57472,0000281,1,1.0,test
0000281_58624,0000281,1,0.0,test
0000281_58880,0000281,1,1.0,test
0000281_59008,0000281,1,1.0,test
0000281_59136,0000281,1,1.0,test
0000281_59264,0000281,1,1.0,test
0000281_59392,0000281,1,1.0,test
0000281_59520,0000281,1,1.0,test
0000281_59648,0000281,1,1.0,test
0000281_59776,0000281,1,1.0,test
0000281_59904,0000281,1,1.0,test
0000281_60032,0000281,1,1.0,test
0000281_60416,0000281,1,0.0,test
0000281_60672,0000281,1,1.0,test
0000281_60800,0000281,1,1.0,test
0000281_60928,0000281,1,1.0,test
0000281_61056,0000281,1,1.0,test
0000281_61184,0000281,1,1.0,test
0000281_61312,0000281,1,1.0,test
0000281_61440,0000281,1,1.0,test
0000281_61568,0000281,1,1.0,test
0000281_61696,0000281,1,1.0,test
0000281_61824,0000281,1,1.0,test
0000281_61952,0000281,1,1.0,test
0000281_62080,0000281,1,1.0,test
0000281_62208,0000281,1,1.0,test
0000281_62336,0000281,1,1.0,test
0000281_62464,0000281,1,1.0,test
0000281_62592,0000281,1,1.0,test
0000281_62720,0000281,1,1.0,test
0000281_62848,0000281,1,1.0,test
0000281_62976,0000281,1,1.0,test
0000281_63104,0000281,1,1.0,test
0000281_63232,0000281,1,1.0,test
0000281_63360,0000281,1,1.0,test
0000281_63488,0000281,1,1.0,test
0000281_63616,0000281,1,1.0,test
0000281_63744,0000281,1,1.0,test
0000281_63872,0000281,1,1.0,test
0000281_64000,0000281,1,1.0,test
0000281_64128,0000281,1,1.0,test
0000281_64256,0000281,1,1.0,test
0000281_64384,0000281,1,1.0,test
0000281_64512,0000281,1,1.0,test
0000281_64640,0000281,1,1.0,test
0000281_64768,0000281,1,1.0,test
0000281_64896,0000281,1,1.0,test
0000281_65024,0000281,1,1.0,test
0000281_65152,0000281,1,1.0,test
0000281_65408,0000281,1,1.0,test
0000281_65536,0000281,1,1.0,test
0000281_65664,0000281,1,1.0,test
0000281_65792,0000281,1,1.0,test
0000281_65920,0000281,1,1.0,test
0000281_66048,0000281,1,1.0,test
0000281_66176,0000281,1,1.0,test
0000281_66304,0000281,1,1.0,test
0000281_66432,0000281,1,1.0,test
0000281_66560,0000281,1,1.0,test
0000281_66688,0000281,1,1.0,test
0000281_66816,0000281,1,1.0,test
0000281_66944,0000281,1,1.0,test
0000281_67072,0000281,1,1.0,test
0000281_67200,0000281,1,1.0,test
0000281_67328,0000281,1,1.0,test
0000281_67456,0000281,1,1.0,test
0000281_67584,0000281,1,1.0,test
0000281_67712,0000281,1,1.0,test
0000281_67840,0000281,1,1.0,test
0000281_67968,0000281,1,1.0,test
0000281_68096,0000281,1,1.0,test
0000281_68224,0000281,1,1.0,test
0000281_68352,0000281,1,1.0,test
0000281_68480,0000281,1,1.0,test
0000281_68608,0000281,1,1.0,test
0000281_68736,0000281,1,1.0,test
0000281_68864,0000281,1,1.0,test
0000281_68992,0000281,1,1.0,test
0000281_69120,0000281,1,1.0,test
0000281_69248,0000281,1,1.0,test
0000281_69376,0000281,1,1.0,test
0000281_69504,0000281,1,1.0,test
0000281_69632,0000281,1,1.0,test
0000281_69760,0000281,1,1.0,test
0000281_69888,0000281,1,1.0,test
0000281_70016,0000281,1,1.0,test
0000281_70144,0000281,1,1.0,test
0000281_70272,0000281,1,1.0,test
0000281_70656,0000281,1,1.0,test
0000281_70784,0000281,1,1.0,test
0000281_70912,0000281,1,1.0,test
0000281_71040,0000281,1,1.0,test
0000281_71168,0000281,1,1.0,test
0000281_71296,0000281,1,1.0,test
0000281_71424,0000281,1,1.0,test
0000281_71552,0000281,1,1.0,test
0000281_71808,0000281,1,1.0,test
0000281_71936,0000281,1,1.0,test
0000281_72064,0000281,1,1.0,test
0000281_72192,0000281,1,1.0,test
0000281_72320,0000281,1,1.0,test
0000281_72576,0000281,1,0.0,test
0000281_72832,0000281,1,0.0,test
0000281_73088,0000281,1,1.0,test
0000281_73216,0000281,1,1.0,test
0000281_73344,0000281,1,1.0,test
0000281_73472,0000281,1,1.0,test
0000281_73600,0000281,1,1.0,test
0000281_73728,0000281,1,1.0,test
0000281_73856,0000281,1,1.0,test
0000281_73984,0000281,1,1.0,test
0000281_74112,0000281,1,1.0,test
0000281_74240,0000281,1,1.0,test
0000281_74368,0000281,1,1.0,test
0000281_74496,0000281,1,1.0,test
0000281_74624,0000281,1,1.0,test
0000281_74752,0000281,1,1.0,test
0000281_74880,0000281,1,1.0,test
0000281_75008,0000281,1,1.0,test
0000281_75136,0000281,1,1.0,test
0000281_75264,0000281,1,1.0,test
0000281_75392,0000281,1,1.0,test
0000281_75520,0000281,1,1.0,test
0000281_75648,0000281,1,1.0,test
0000281_75776,0000281,1,1.0,test
0000281_75904,0000281,1,1.0,test
0000281_76032,0000281,1,1.0,test
0000281_76160,0000281,1,1.0,test
0000281_76288,0000281,1,1.0,test
0000281_76416,0000281,1,1.0,test
0000281_76544,0000281,1,1.0,test
0000281_76672,0000281,1,1.0,test
0000281_76928,0000281,1,1.0,test
0000281_77056,0000281,1,1.0,test
0000281_77184,0000281,1,1.0,test
0000281_77312,0000281,1,1.0,test
0000281_77440,0000281,1,1.0,test
0000281_77568,0000281,1,1.0,test
0000281_77696,0000281,1,1.0,test
0000281_77824,0000281,1,1.0,test
0000281_77952,0000281,1,1.0,test
0000281_78080,0000281,1,1.0,test
0000281_78208,0000281,1,1.0,test
0000281_78336,0000281,1,1.0,test
0000281_78464,0000281,1,1.0,test
0000281_78592,0000281,1,1.0,test
0000281_78720,0000281,1,1.0,test
0000281_78848,0000281,1,1.0,test
0000281_78976,0000281,1,1.0,test
0000281_79104,0000281,1,1.0,test
0000281_79232,0000281,1,1.0,test
0000281_79488,0000281,1,1.0,test
0000281_79616,0000281,1,1.0,test
0000281_79744,0000281,1,1.0,test
0000281_79872,0000281,1,1.0,test
0000281_80000,0000281,1,1.0,test
0000281_80128,0000281,1,1.0,test
0000281_80256,0000281,1,1.0,test
0000281_80384,0000281,1,1.0,test
0000281_80512,0000281,1,1.0,test
0000281_80768,0000281,1,1.0,test
0000281_80896,0000281,1,1.0,test
0000281_81024,0000281,1,1.0,test
0000281_81152,0000281,1,1.0,test
0000281_81280,0000281,1,1.0,test
0000281_81408,0000281,1,1.0,test
0000281_81536,0000281,1,1.0,test
0000281_81664,0000281,1,1.0,test
0000281_81792,0000281,1,1.0,test
0000281_81920,0000281,1,1.0,test
0000281_82048,0000281,1,1.0,test
0000281_82176,0000281,1,1.0,test
0000281_82304,0000281,1,1.0,test
0000281_82432,0000281,1,1.0,test
0000281_82560,0000281,1,1.0,test
0000281_82688,0000281,1,1.0,test
0000281_82816,0000281,1,1.0,test
0000281_82944,0000281,1,1.0,test
0000281_83072,0000281,1,1.0,test
0000281_83200,0000281,1,1.0,test
0000281_83328,0000281,1,1.0,test
0000281_83456,0000281,1,1.0,test
0000281_83584,0000281,1,1.0,test
0000281_83712,0000281,1,1.0,test
0000281_83840,0000281,1,1.0,test
0000281_83968,0000281,1,0.0,test
0000281_84224,0000281,1,1.0,test
0000281_84352,0000281,1,1.0,test
0000281_84480,0000281,1,0.0,test
0000281_84608,0000281,1,0.0,test
0000281_84736,0000281,1,1.0,test
0000281_84864,0000281,1,1.0,test
0000281_84992,0000281,1,1.0,test
0000281_85120,0000281,1,1.0,test
0000281_85248,0000281,1,1.0,test
0000281_85376,0000281,1,1.0,test
0000281_85504,0000281,1,1.0,test
0000281_85632,0000281,1,1.0,test
0000281_85888,0000281,1,0.0,test
0000281_86016,0000281,1,1.0,test
0000281_86144,0000281,1,1.0,test
0000281_86272,0000281,1,1.0,test
0000281_86400,0000281,1,1.0,test
0000281_86528,0000281,1,1.0,test
0000281_86656,0000281,1,1.0,test
0000281_86784,0000281,1,1.0,test
0000281_86912,0000281,1,1.0,test
0000281_87040,0000281,1,1.0,test
0000281_87168,0000281,1,1.0,test
0000281_87296,0000281,1,1.0,test
0000281_87424,0000281,1,1.0,test
0000281_87552,0000281,1,1.0,test
0000281_87680,0000281,1,1.0,test
0000281_87808,0000281,1,1.0,test
0000281_87936,0000281,1,1.0,test
0000281_88064,0000281,1,1.0,test
0000281_88192,0000281,1,1.0,test
0000281_88320,0000281,1,1.0,test
0000281_88576,0000281,1,1.0,test
0000281_88704,0000281,1,1.0,test
0000281_88832,0000281,1,1.0,test
0000281_88960,0000281,1,1.0,test
0000281_89088,0000281,1,1.0,test
0000281_89216,0000281,1,1.0,test
0000281_89344,0000281,1,1.0,test
0000281_89472,0000281,1,1.0,test
0000281_89600,0000281,1,1.0,test
0000281_89728,0000281,1,1.0,test
0000281_89856,0000281,1,1.0,test
0000281_89984,0000281,1,1.0,test
0000281_90112,0000281,1,1.0,test
0000281_90240,0000281,1,1.0,test
0000281_90368,0000281,1,1.0,test
0000281_90496,0000281,1,1.0,test
0000281_90624,0000281,1,1.0,test
0000281_90752,0000281,1,1.0,test
0000281_90880,0000281,1,1.0,test
0000281_91008,0000281,1,1.0,test
0000281_91136,0000281,1,1.0,test
0000281_91264,0000281,1,1.0,test
0000281_91392,0000281,1,1.0,test
0000281_91520,0000281,1,1.0,test
0000281_91648,0000281,1,1.0,test
0000281_91776,0000281,1,1.0,test
0000281_91904,0000281,1,1.0,test
0000281_92032,0000281,1,1.0,test
0000281_92160,0000281,1,1.0,test
0000281_92288,0000281,1,1.0,test
0000281_92416,0000281,1,1.0,test
0000281_92544,0000281,1,1.0,test
0000281_92672,0000281,1,1.0,test
0000281_92800,0000281,1,1.0,test
0000281_92928,0000281,1,1.0,test
0000281_93056,0000281,1,1.0,test
0000281_93184,0000281,1,1.0,test
0000281_93312,0000281,1,1.0,test
0000281_93440,0000281,1,1.0,test
0000281_93568,0000281,1,1.0,test
0000281_93696,0000281,1,1.0,test
0000281_93824,0000281,1,1.0,test
0000281_93952,0000281,1,1.0,test
0000281_94080,0000281,1,1.0,test
0000281_94208,0000281,1,1.0,test
0000281_94336,0000281,1,1.0,test
0000281_94464,0000281,1,1.0,test
0000281_94592,0000281,1,1.0,test
0000281_94848,0000281,1,1.0,test
0000281_94976,0000281,1,1.0,test
0000281_95104,0000281,1,1.0,test
0000281_95232,0000281,1,1.0,test
0000281_95360,0000281,1,1.0,test
0000281_95488,0000281,1,1.0,test
0000281_95616,0000281,1,1.0,test
0000281_95744,0000281,1,1.0,test
0000281_95872,0000281,1,1.0,test
0000281_96000,0000281,1,0.0,test
0000281_96128,0000281,1,1.0,test
0000281_96256,0000281,1,1.0,test
0000281_96384,0000281,1,1.0,test
0000281_96512,0000281,1,1.0,test
0000281_96640,0000281,1,1.0,test
0000281_96768,0000281,1,1.0,test
0000281_96896,0000281,1,1.0,test
0000281_97024,0000281,1,1.0,test
0000281_97152,0000281,1,1.0,test
0000281_97280,0000281,1,1.0,test
0000281_97408,0000281,1,1.0,test
0000281_97536,0000281,1,1.0,test
0000281_97664,0000281,1,1.0,test
0000281_97792,0000281,1,1.0,test
0000281_97920,0000281,1,1.0,test
0000281_98048,0000281,1,1.0,test
0000281_98176,0000281,1,1.0,test
0000281_98304,0000281,1,1.0,test
0000281_98432,0000281,1,1.0,test
0000281_98560,0000281,1,0.0,test
0000281_98944,0000281,1,1.0,test
0000281_99072,0000281,1,1.0,test
0000281_99200,0000281,1,1.0,test
0000281_99328,0000281,1,1.0,test
0000281_99456,0000281,1,1.0,test
0000281_99584,0000281,1,1.0,test
0000281_99712,0000281,1,1.0,test
0000281_100096,0000281,1,1.0,test
0000281_100224,0000281,1,1.0,test
0000281_100352,0000281,1,1.0,test
0000281_100480,0000281,1,1.0,test
0000281_100608,0000281,1,1.0,test
0000281_100736,0000281,1,1.0,test
0000281_100864,0000281,1,1.0,test
0000281_100992,0000281,1,1.0,test
0000281_101120,0000281,1,1.0,test
0000281_101248,0000281,1,1.0,test
0000281_101376,0000281,1,1.0,test
0000281_101504,0000281,1,1.0,test
0000281_101632,0000281,1,1.0,test
0000281_101760,0000281,1,1.0,test
0000281_101888,0000281,1,1.0,test
0000281_102016,0000281,1,1.0,test
0000281_102144,0000281,1,1.0,test
0000281_102272,0000281,1,1.0,test
0000281_102400,0000281,1,1.0,test
0000281_102528,0000281,1,1.0,test
0000281_102656,0000281,1,1.0,test
0000281_102784,0000281,1,1.0,test
0000281_102912,0000281,1,1.0,test
0000281_103040,0000281,1,1.0,test
0000281_103168,0000281,1,1.0,test
0000281_103296,0000281,1,1.0,test
0000281_103424,0000281,1,1.0,test
0000281_103552,0000281,1,1.0,test
0000281_103680,0000281,1,1.0,test
0000281_103808,0000281,1,1.0,test
0000281_103936,0000281,1,1.0,test
0000281_104064,0000281,1,1.0,test
0000281_104448,0000281,1,1.0,test
0000281_104576,0000281,1,1.0,test
0000281_104832,0000281,1,1.0,test
0000281_104960,0000281,1,1.0,test
0000281_105088,0000281,1,1.0,test
0000281_105216,0000281,1,1.0,test
0000281_105344,0000281,1,1.0,test
0000281_105472,0000281,1,1.0,test
0000281_105600,0000281,1,1.0,test
0000281_105728,0000281,1,1.0,test
0000281_105856,0000281,1,1.0,test
0000281_105984,0000281,1,1.0,test
0000281_106112,0000281,1,1.0,test
0000281_106240,0000281,1,1.0,test
0000281_106368,0000281,1,1.0,test
0000281_106496,0000281,1,1.0,test
0000281_106624,0000281,1,1.0,test
0000281_106752,0000281,1,1.0,test
0000281_106880,0000281,1,1.0,test
0000281_107520,0000281,1,1.0,test
0000281_107776,0000281,1,0.0,test
0000281_108032,0000281,1,1.0,test
0000281_108160,0000281,1,1.0,test
0000281_108288,0000281,1,1.0,test
0000281_108416,0000281,1,1.0,test
0000281_108544,0000281,1,1.0,test
0000281_108672,0000281,1,1.0,test
0000281_108800,0000281,1,1.0,test
0000281_108928,0000281,1,1.0,test
0000281_109056,0000281,1,1.0,test
0000281_109184,0000281,1,1.0,test
0000281_109312,0000281,1,1.0,test
0000281_109440,0000281,1,1.0,test
0000281_109824,0000281,1,0.0,test
0000281_110080,0000281,1,1.0,test
0000281_110208,0000281,1,1.0,test
0000281_110336,0000281,1,1.0,test
0000281_110464,0000281,1,1.0,test
0000281_110592,0000281,1,1.0,test
0000281_110720,0000281,1,1.0,test
0000281_110848,0000281,1,1.0,test
0000281_110976,0000281,1,1.0,test
0000281_111104,0000281,1,1.0,test
0000281_111232,0000281,1,1.0,test
0000281_111488,0000281,1,1.0,test
0000281_111616,0000281,1,1.0,test
0000281_111744,0000281,1,1.0,test
0000281_111872,0000281,1,1.0,test
0000281_112000,0000281,1,1.0,test
0000281_112128,0000281,1,1.0,test
0000281_112256,0000281,1,1.0,test
0000281_112384,0000281,1,1.0,test
0000289_0,0000289,1,1.0,train
0000289_128,0000289,1,1.0,train
0000289_256,0000289,1,1.0,train
0000289_384,0000289,1,0.0,train
0000289_640,0000289,1,0.0,train
0000289_1024,0000289,1,0.0,train
0000289_2048,0000289,1,1.0,train
0000289_2432,0000289,1,0.0,train
0000289_2944,0000289,1,1.0,train
0000289_3584,0000289,1,1.0,train
0000289_3840,0000289,1,0.0,train
0000289_4352,0000289,1,1.0,train
0000289_4608,0000289,1,0.0,train
0000289_4736,0000289,1,0.0,train
0000289_5504,0000289,1,0.0,train
0000289_6656,0000289,1,0.0,train
0000289_7680,0000289,1,1.0,train
0000289_7808,0000289,1,0.0,train
0000289_8064,0000289,1,0.0,train
0000289_8320,0000289,1,0.0,train
0000289_8576,0000289,1,0.0,train
0000289_8960,0000289,1,1.0,train
0000289_9088,0000289,1,1.0,train
0000289_9472,0000289,1,1.0,train
0000289_9600,0000289,1,1.0,train
0000289_9728,0000289,1,1.0,train
0000289_9856,0000289,1,1.0,train
0000289_9984,0000289,1,1.0,train
0000289_10368,0000289,1,0.0,train
0000289_10880,0000289,1,1.0,train
0000289_11008,0000289,1,1.0,train
0000289_11520,0000289,1,1.0,train
0000289_11648,0000289,1,1.0,train
0000289_11904,0000289,1,1.0,train
0000289_12160,0000289,1,0.0,train
0000289_12416,0000289,1,0.0,train
0000289_12544,0000289,1,1.0,train
0000289_13568,0000289,1,1.0,train
0000289_13696,0000289,1,0.0,train
0000289_14080,0000289,1,0.0,train
0000289_16256,0000289,1,0.0,train
0000289_16640,0000289,1,0.0,train
0000289_17536,0000289,1,0.0,train
0000289_18688,0000289,1,0.0,train
0000289_19712,0000289,1,0.0,train
0000289_19968,0000289,1,0.0,train
0000289_20480,0000289,1,0.0,train
0000289_21120,0000289,1,0.0,train
0000289_21632,0000289,1,1.0,train
0000289_21888,0000289,1,1.0,train
0000289_22144,0000289,1,1.0,train
0000289_22528,0000289,1,0.0,train
0000289_22912,0000289,1,0.0,train
0000289_23296,0000289,1,1.0,train
0000289_23424,0000289,1,1.0,train
0000289_23936,0000289,1,0.0,train
0000289_24192,0000289,1,0.0,train
0000289_25600,0000289,1,0.0,train
0000289_25856,0000289,1,0.0,train
0000289_29312,0000289,1,0.0,train
0000289_29696,0000289,1,0.0,train
0000289_30080,0000289,1,0.0,train
0000289_31232,0000289,1,1.0,train
0000289_31360,0000289,1,1.0,train
0000289_31488,0000289,1,1.0,train
0000289_32256,0000289,1,1.0,train
